Signal Legend:

Key        Signal Name

0        = DATA_8861_before[15..0]
1        = RAM0_add[7..0]
2        = RAM0_wdata[15..0]
3        = RAM1_add[3..0]
4        = RAM1_wdata[31..0]
5        = sample_cnt[12..0]
6        = sample_cntset[12..0]
7        = trigger[15..0]
8        = ADS8861:ADS8861_inst|data_reg[15..0]
9        = sm_cnt[9..0]
10       = soc_system:u0|soc_system_onchip_memory2_0:onchip_memory2_0|readdata2[15..0]
11       = soc_system:u0|soc_system_onchip_memory2_1:onchip_memory2_1|readdata2[31..0]
12       = ADS8861:ADS8861_inst|data[15..0]
13       = ADS8861:ADS8861_inst|cnt[4..0]
14       = RAM0_write

Data Table:

Signals-> 0     1   2     3  4         5   6   7   8      9   10    11  12    13 14 

sample

5333      -763  219 -763  2h 0000C350h 156 200 100 -1317  516 FD05h 100 -1317 18 1  
5334      -763  219 -763  2h 0000C350h 176 200 100 -1317  516 FD05h 100 -1317 14 1  
5335      -763  219 -763  2h 0000C350h 196 200 100 -1573  516 FD05h 100 -1317 7  1  
5336      -763  219 -763  2h 0000C350h 15  200 100 -1619  516 FD05h 100 -1317 1  1  
5337      -1317 220 -1317 2h 0000C350h 35  200 100 -1619  516 FADBh 100 -1619 18 1  
5338      -1317 220 -1317 2h 0000C350h 55  200 100 -1619  516 FADBh 100 -1619 18 1  
5339      -1317 220 -1317 2h 0000C350h 75  200 100 -1619  516 FADBh 100 -1619 18 1  
5340      -1317 220 -1317 2h 0000C350h 95  200 100 -1619  516 FADBh 100 -1619 18 1  
5341      -1317 220 -1317 2h 0000C350h 115 200 100 -1619  516 FADBh 100 -1619 18 1  
5342      -1317 220 -1317 2h 0000C350h 135 200 100 -1619  516 FADBh 100 -1619 18 1  
5343      -1317 220 -1317 2h 0000C350h 155 200 100 -1619  516 FADBh 100 -1619 18 1  
5344      -1317 220 -1317 2h 0000C350h 175 200 100 -1619  516 FADBh 100 -1619 14 1  
5345      -1317 220 -1317 2h 0000C350h 195 200 100 -1747  516 FADBh 100 -1619 7  1  
5346      -1317 220 -1317 2h 0000C350h 14  200 100 -1688  516 FADBh 100 -1619 1  1  
5347      -1619 221 -1619 2h 0000C350h 34  200 100 -1688  516 F9ADh 100 -1688 18 1  
5348      -1619 221 -1619 2h 0000C350h 54  200 100 -1688  516 F9ADh 100 -1688 18 1  
5349      -1619 221 -1619 2h 0000C350h 74  200 100 -1688  516 F9ADh 100 -1688 18 1  
5350      -1619 221 -1619 2h 0000C350h 94  200 100 -1688  516 F9ADh 100 -1688 18 1  
5351      -1619 221 -1619 2h 0000C350h 114 200 100 -1688  516 F9ADh 100 -1688 18 1  
5352      -1619 221 -1619 2h 0000C350h 134 200 100 -1688  516 F9ADh 100 -1688 18 1  
5353      -1619 221 -1619 2h 0000C350h 154 200 100 -1688  516 F9ADh 100 -1688 18 1  
5354      -1619 221 -1619 2h 0000C350h 174 200 100 -1688  516 F9ADh 100 -1688 15 1  
5355      -1619 221 -1619 2h 0000C350h 194 200 100 -1688  516 F9ADh 100 -1688 8  1  
5356      -1619 221 -1619 2h 0000C350h 13  200 100 -1710  516 F9ADh 100 -1688 2  1  
5357      -1688 222 -1688 2h 0000C350h 33  200 100 -1709  516 F968h 100 -1709 18 1  
5358      -1688 222 -1688 2h 0000C350h 53  200 100 -1709  516 F968h 100 -1709 18 1  
5359      -1688 222 -1688 2h 0000C350h 73  200 100 -1709  516 F968h 100 -1709 18 1  
5360      -1688 222 -1688 2h 0000C350h 93  200 100 -1709  516 F968h 100 -1709 18 1  
5361      -1688 222 -1688 2h 0000C350h 113 200 100 -1709  516 F968h 100 -1709 18 1  
5362      -1688 222 -1688 2h 0000C350h 133 200 100 -1709  516 F968h 100 -1709 18 1  
5363      -1688 222 -1688 2h 0000C350h 153 200 100 -1709  516 F968h 100 -1709 18 1  
5364      -1688 222 -1688 2h 0000C350h 173 200 100 -1709  516 F968h 100 -1709 15 1  
5365      -1688 222 -1688 2h 0000C350h 193 200 100 -1709  516 F968h 100 -1709 8  1  
5366      -1688 222 -1688 2h 0000C350h 12  200 100 -1777  516 F968h 100 -1709 2  1  
5367      -1709 223 -1709 2h 0000C350h 32  200 100 -1777  516 F953h 100 -1777 18 1  
5368      -1709 223 -1709 2h 0000C350h 52  200 100 -1777  516 F953h 100 -1777 18 1  
5369      -1709 223 -1709 2h 0000C350h 72  200 100 -1777  516 F953h 100 -1777 18 1  
5370      -1709 223 -1709 2h 0000C350h 92  200 100 -1777  516 F953h 100 -1777 18 1  
5371      -1709 223 -1709 2h 0000C350h 112 200 100 -1777  516 F953h 100 -1777 18 1  
5372      -1709 223 -1709 2h 0000C350h 132 200 100 -1777  516 F953h 100 -1777 18 1  
5373      -1709 223 -1709 2h 0000C350h 152 200 100 -1777  516 F953h 100 -1777 18 1  
5374      -1709 223 -1709 2h 0000C350h 172 200 100 -1777  516 F953h 100 -1777 15 1  
5375      -1709 223 -1709 2h 0000C350h 192 200 100 -1521  516 F953h 100 -1777 8  1  
5376      -1709 223 -1709 2h 0000C350h 11  200 100 -1401  516 F953h 100 -1777 2  1  
5377      -1777 224 -1777 2h 0000C350h 31  200 100 -1401  516 F90Fh 100 -1401 18 1  
5378      -1777 224 -1777 2h 0000C350h 51  200 100 -1401  516 F90Fh 100 -1401 18 1  
5379      -1777 224 -1777 2h 0000C350h 71  200 100 -1401  516 F90Fh 100 -1401 18 1  
5380      -1777 224 -1777 2h 0000C350h 91  200 100 -1401  516 F90Fh 100 -1401 18 1  
5381      -1777 224 -1777 2h 0000C350h 111 200 100 -1401  516 F90Fh 100 -1401 18 1  
5382      -1777 224 -1777 2h 0000C350h 131 200 100 -1401  516 F90Fh 100 -1401 18 1  
5383      -1777 224 -1777 2h 0000C350h 151 200 100 -1401  516 F90Fh 100 -1401 18 1  
5384      -1777 224 -1777 2h 0000C350h 171 200 100 -1401  516 F90Fh 100 -1401 16 1  
5385      -1777 224 -1777 2h 0000C350h 191 200 100 -1401  516 F90Fh 100 -1401 9  1  
5386      -1777 224 -1777 2h 0000C350h 10  200 100 -1245  516 F90Fh 100 -1401 3  1  
5387      -1401 225 -1401 2h 0000C350h 30  200 100 -1247  516 FA87h 100 -1247 18 1  
5388      -1401 225 -1401 2h 0000C350h 50  200 100 -1247  516 FA87h 100 -1247 18 1  
5389      -1401 225 -1401 2h 0000C350h 70  200 100 -1247  516 FA87h 100 -1247 18 1  
5390      -1401 225 -1401 2h 0000C350h 90  200 100 -1247  516 FA87h 100 -1247 18 1  
5391      -1401 225 -1401 2h 0000C350h 110 200 100 -1247  516 FA87h 100 -1247 18 1  
5392      -1401 225 -1401 2h 0000C350h 130 200 100 -1247  516 FA87h 100 -1247 18 1  
5393      -1401 225 -1401 2h 0000C350h 150 200 100 -1247  516 FA87h 100 -1247 18 1  
5394      -1401 225 -1401 2h 0000C350h 170 200 100 -1247  516 FA87h 100 -1247 16 1  
5395      -1401 225 -1401 2h 0000C350h 190 200 100 -223   516 FA87h 100 -1247 9  1  
5396      -1401 225 -1401 2h 0000C350h 9   200 100 -243   516 FA87h 100 -1247 3  1  
5397      -1247 226 -1247 2h 0000C350h 29  200 100 -244   516 FB21h 100 -244  18 1  
5398      -1247 226 -1247 2h 0000C350h 49  200 100 -244   516 FB21h 100 -244  18 1  
5399      -1247 226 -1247 2h 0000C350h 69  200 100 -244   516 FB21h 100 -244  18 1  
5400      -1247 226 -1247 2h 0000C350h 89  200 100 -244   516 FB21h 100 -244  18 1  
5401      -1247 226 -1247 2h 0000C350h 109 200 100 -244   516 FB21h 100 -244  18 1  
5402      -1247 226 -1247 2h 0000C350h 129 200 100 -244   516 FB21h 100 -244  18 1  
5403      -1247 226 -1247 2h 0000C350h 149 200 100 -244   516 FB21h 100 -244  18 1  
5404      -1247 226 -1247 2h 0000C350h 169 200 100 32524  516 FB21h 100 -244  16 1  
5405      -1247 226 -1247 2h 0000C350h 189 200 100 268    516 FB21h 100 -244  9  1  
5406      -1247 226 -1247 2h 0000C350h 8   200 100 416    516 FB21h 100 -244  3  1  
5407      -244  227 -244  2h 0000C350h 28  200 100 419    516 FF0Ch 100 419   18 1  
5408      -244  227 -244  2h 0000C350h 48  200 100 419    516 FF0Ch 100 419   18 1  
5409      -244  227 -244  2h 0000C350h 68  200 100 419    516 FF0Ch 100 419   18 1  
5410      -244  227 -244  2h 0000C350h 88  200 100 419    516 FF0Ch 100 419   18 1  
5411      -244  227 -244  2h 0000C350h 108 200 100 419    516 FF0Ch 100 419   18 1  
5412      -244  227 -244  2h 0000C350h 128 200 100 419    516 FF0Ch 100 419   18 1  
5413      -244  227 -244  2h 0000C350h 148 200 100 419    516 FF0Ch 100 419   18 1  
5414      -244  227 -244  2h 0000C350h 168 200 100 419    516 FF0Ch 100 419   17 1  
5415      -244  227 -244  2h 0000C350h 188 200 100 1443   516 FF0Ch 100 419   10 1  
5416      -244  227 -244  2h 0000C350h 7   200 100 1323   516 FF0Ch 100 419   4  1  
5417      419   228 419   2h 0000C350h 27  200 100 1323   516 01A3h 100 1323  18 1  
5418      419   228 419   2h 0000C350h 47  200 100 1323   516 01A3h 100 1323  18 1  
5419      419   228 419   2h 0000C350h 67  200 100 1323   516 01A3h 100 1323  18 1  
5420      419   228 419   2h 0000C350h 87  200 100 1323   516 01A3h 100 1323  18 1  
5421      419   228 419   2h 0000C350h 107 200 100 1323   516 01A3h 100 1323  18 1  
5422      419   228 419   2h 0000C350h 127 200 100 1323   516 01A3h 100 1323  18 1  
5423      419   228 419   2h 0000C350h 147 200 100 1323   516 01A3h 100 1323  18 1  
5424      419   228 419   2h 0000C350h 167 200 100 1323   516 01A3h 100 1323  17 1  
5425      419   228 419   2h 0000C350h 187 200 100 1323   516 01A3h 100 1323  10 1  
5426      419   228 419   2h 0000C350h 6   200 100 1331   516 01A3h 100 1323  4  1  
5427      1323  229 1323  2h 0000C350h 26  200 100 1330   516 05A3h 100 1330  18 1  
5428      1323  229 1323  2h 0000C350h 46  200 100 1330   516 052Bh 100 1330  18 1  
5429      1323  229 1323  2h 0000C350h 66  200 100 1330   516 052Bh 100 1330  18 1  
5430      1323  229 1323  2h 0000C350h 86  200 100 1330   516 052Bh 100 1330  18 1  
5431      1323  229 1323  2h 0000C350h 106 200 100 1330   516 052Bh 100 1330  18 1  
5432      1323  229 1323  2h 0000C350h 126 200 100 1330   516 052Bh 100 1330  18 1  
5433      1323  229 1323  2h 0000C350h 146 200 100 1330   516 052Bh 100 1330  18 1  
5434      1323  229 1323  2h 0000C350h 166 200 100 1330   516 052Bh 100 1330  17 1  
5435      1323  229 1323  2h 0000C350h 186 200 100 1330   516 052Bh 100 1330  10 1  
5436      1323  229 1323  2h 0000C350h 5   200 100 1578   516 052Bh 100 1330  4  1  
5437      1330  230 1330  2h 0000C350h 25  200 100 1580   516 052Bh 100 1580  18 1  
5438      1330  230 1330  2h 0000C350h 45  200 100 1580   516 0532h 100 1580  18 1  
5439      1330  230 1330  2h 0000C350h 65  200 100 1580   516 0532h 100 1580  18 1  
5440      1330  230 1330  2h 0000C350h 85  200 100 1580   516 0532h 100 1580  18 1  
5441      1330  230 1330  2h 0000C350h 105 200 100 1580   516 0532h 100 1580  18 1  
5442      1330  230 1330  2h 0000C350h 125 200 100 1580   516 0532h 100 1580  18 1  
5443      1330  230 1330  2h 0000C350h 145 200 100 1580   516 0532h 100 1580  18 1  
5444      1330  230 1330  2h 0000C350h 165 200 100 1580   516 0532h 100 1580  18 1  
5445      1330  230 1330  2h 0000C350h 185 200 100 3628   516 0532h 100 1580  11 1  
5446      1330  230 1330  2h 0000C350h 4   200 100 2236   516 0532h 100 1580  5  1  
5447      1580  231 1580  2h 0000C350h 24  200 100 2230   516 0532h 100 2230  18 1  
5448      1580  231 1580  2h 0000C350h 44  200 100 2230   516 062Ch 100 2230  18 1  
5449      1580  231 1580  2h 0000C350h 64  200 100 2230   516 062Ch 100 2230  18 1  
5450      1580  231 1580  2h 0000C350h 84  200 100 2230   516 062Ch 100 2230  18 1  
5451      1580  231 1580  2h 0000C350h 104 200 100 2230   516 062Ch 100 2230  18 1  
5452      1580  231 1580  2h 0000C350h 124 200 100 2230   516 062Ch 100 2230  18 1  
5453      1580  231 1580  2h 0000C350h 144 200 100 2230   516 062Ch 100 2230  18 1  
5454      1580  231 1580  2h 0000C350h 164 200 100 2230   516 062Ch 100 2230  18 1  
5455      1580  231 1580  2h 0000C350h 184 200 100 2230   516 062Ch 100 2230  11 1  
5456      1580  231 1580  2h 0000C350h 3   200 100 2150   516 062Ch 100 2230  5  1  
5457      2230  232 2230  2h 0000C350h 23  200 100 2150   516 062Ch 100 2150  18 1  
5458      2230  232 2230  2h 0000C350h 43  200 100 2150   516 08B6h 100 2150  18 1  
5459      2230  232 2230  2h 0000C350h 63  200 100 2150   516 08B6h 100 2150  18 1  
5460      2230  232 2230  2h 0000C350h 83  200 100 2150   516 08B6h 100 2150  18 1  
5461      2230  232 2230  2h 0000C350h 103 200 100 2150   516 08B6h 100 2150  18 1  
5462      2230  232 2230  2h 0000C350h 123 200 100 2150   516 08B6h 100 2150  18 1  
5463      2230  232 2230  2h 0000C350h 143 200 100 2150   516 08B6h 100 2150  18 1  
5464      2230  232 2230  2h 0000C350h 163 200 100 2150   516 08B6h 100 2150  18 1  
5465      2230  232 2230  2h 0000C350h 183 200 100 2150   516 08B6h 100 2150  11 1  
5466      2230  232 2230  2h 0000C350h 2   200 100 2086   516 08B6h 100 2150  5  1  
5467      2150  233 2150  2h 0000C350h 22  200 100 2080   516 08B6h 100 2080  18 1  
5468      2150  233 2150  2h 0000C350h 42  200 100 2080   516 0866h 100 2080  18 1  
5469      2150  233 2150  2h 0000C350h 62  200 100 2080   516 0866h 100 2080  18 1  
5470      2150  233 2150  2h 0000C350h 82  200 100 2080   516 0866h 100 2080  18 1  
5471      2150  233 2150  2h 0000C350h 102 200 100 2080   516 0866h 100 2080  18 1  
5472      2150  233 2150  2h 0000C350h 122 200 100 2080   516 0866h 100 2080  18 1  
5473      2150  233 2150  2h 0000C350h 142 200 100 2080   516 0866h 100 2080  18 1  
5474      2150  233 2150  2h 0000C350h 162 200 100 2080   516 0866h 100 2080  18 1  
5475      2150  233 2150  2h 0000C350h 182 200 100 2080   516 0866h 100 2080  12 1  
5476      2150  233 2150  2h 0000C350h 1   200 100 1536   516 0866h 100 2080  6  1  
5477      2150  233 2150  2h 0000C350h 21  200 100 1562   516 0866h 100 2080  31 1  
5478      2080  234 2080  2h 0000C350h 41  200 100 1562   516 0820h 100 1562  18 1  
5479      2080  234 2080  2h 0000C350h 61  200 100 1562   516 0820h 100 1562  18 1  
5480      2080  234 2080  2h 0000C350h 81  200 100 1562   516 0820h 100 1562  18 1  
5481      2080  234 2080  2h 0000C350h 101 200 100 1562   516 0820h 100 1562  18 1  
5482      2080  234 2080  2h 0000C350h 121 200 100 1562   516 0820h 100 1562  18 1  
5483      2080  234 2080  2h 0000C350h 141 200 100 1562   516 0820h 100 1562  18 1  
5484      2080  234 2080  2h 0000C350h 161 200 100 1562   516 0820h 100 1562  18 1  
5485      2080  234 2080  2h 0000C350h 181 200 100 1562   516 0820h 100 1562  12 1  
5486      2080  234 2080  2h 0000C350h 0   200 100 1242   516 0820h 100 1562  6  1  
5487      2080  234 2080  2h 0000C350h 20  200 100 1220   516 0820h 100 1562  31 1  
5488      1562  235 1562  2h 0000C350h 40  200 100 1220   516 061Ah 100 1220  18 1  
5489      1562  235 1562  2h 0000C350h 60  200 100 1220   516 061Ah 100 1220  18 1  
5490      1562  235 1562  2h 0000C350h 80  200 100 1220   516 061Ah 100 1220  18 1  
5491      1562  235 1562  2h 0000C350h 100 200 100 1220   516 061Ah 100 1220  18 1  
5492      1562  235 1562  2h 0000C350h 120 200 100 1220   516 061Ah 100 1220  18 1  
5493      1562  235 1562  2h 0000C350h 140 200 100 1220   516 061Ah 100 1220  18 1  
5494      1562  235 1562  2h 0000C350h 160 200 100 1220   516 061Ah 100 1220  18 1  
5495      1562  235 1562  2h 0000C350h 180 200 100 1220   516 061Ah 100 1220  12 1  
5496      1562  235 1562  2h 0000C350h 200 200 100 1188   516 061Ah 100 1220  6  1  
5497      1562  235 1562  2h 0000C350h 19  200 100 1191   516 061Ah 100 1220  31 1  
5498      1220  236 1220  2h 0000C350h 39  200 100 1191   516 04C4h 100 1191  18 1  
5499      1220  236 1220  2h 0000C350h 59  200 100 1191   516 04C4h 100 1191  18 1  
5500      1220  236 1220  2h 0000C350h 79  200 100 1191   516 04C4h 100 1191  18 1  
5501      1220  236 1220  2h 0000C350h 99  200 100 1191   516 04C4h 100 1191  18 1  
5502      1220  236 1220  2h 0000C350h 119 200 100 1191   516 04C4h 100 1191  18 1  
5503      1220  236 1220  2h 0000C350h 139 200 100 1191   516 04C4h 100 1191  18 1  
5504      1220  236 1220  2h 0000C350h 159 200 100 1191   516 04C4h 100 1191  18 1  
5505      1220  236 1220  2h 0000C350h 179 200 100 -7001  516 04C4h 100 1191  13 1  
5506      1220  236 1220  2h 0000C350h 199 200 100 -89    516 04C4h 100 1191  7  1  
5507      1220  236 1220  2h 0000C350h 18  200 100 -120   516 04C4h 100 1191  0  1  
5508      1191  237 1191  2h 0000C350h 38  200 100 -120   516 04A7h 100 -120  18 1  
5509      1191  237 1191  2h 0000C350h 58  200 100 -120   516 04A7h 100 -120  18 1  
5510      1191  237 1191  2h 0000C350h 78  200 100 -120   516 04A7h 100 -120  18 1  
5511      1191  237 1191  2h 0000C350h 98  200 100 -120   516 04A7h 100 -120  18 1  
5512      1191  237 1191  2h 0000C350h 118 200 100 -120   516 04A7h 100 -120  18 1  
5513      1191  237 1191  2h 0000C350h 138 200 100 -120   516 04A7h 100 -120  18 1  
5514      1191  237 1191  2h 0000C350h 158 200 100 -120   516 04A7h 100 -120  18 1  
5515      1191  237 1191  2h 0000C350h 178 200 100 -120   516 04A7h 100 -120  13 1  
5516      1191  237 1191  2h 0000C350h 198 200 100 -760   516 04A7h 100 -120  7  1  
5517      1191  237 1191  2h 0000C350h 17  200 100 -738   516 04A7h 100 -120  0  1  
5518      -120  238 -120  2h 0000C350h 37  200 100 -738   516 FF88h 100 -738  18 1  
5519      -120  238 -120  2h 0000C350h 57  200 100 -738   516 FF88h 100 -738  18 1  
5520      -120  238 -120  2h 0000C350h 77  200 100 -738   516 FF88h 100 -738  18 1  
5521      -120  238 -120  2h 0000C350h 97  200 100 -738   516 FF88h 100 -738  18 1  
5522      -120  238 -120  2h 0000C350h 117 200 100 -738   516 FF88h 100 -738  18 1  
5523      -120  238 -120  2h 0000C350h 137 200 100 -738   516 FF88h 100 -738  18 1  
5524      -120  238 -120  2h 0000C350h 157 200 100 -738   516 FF88h 100 -738  18 1  
5525      -120  238 -120  2h 0000C350h 177 200 100 -738   516 FF88h 100 -738  13 1  
5526      -120  238 -120  2h 0000C350h 197 200 100 -1378  516 FF88h 100 -738  7  1  
5527      -120  238 -120  2h 0000C350h 16  200 100 -1359  516 FF88h 100 -738  0  1  
5528      -738  239 -738  2h 0000C350h 36  200 100 -1359  516 FD1Eh 100 -1359 18 1  
5529      -738  239 -738  2h 0000C350h 56  200 100 -1359  516 FD1Eh 100 -1359 18 1  
5530      -738  239 -738  2h 0000C350h 76  200 100 -1359  516 FD1Eh 100 -1359 18 1  
5531      -738  239 -738  2h 0000C350h 96  200 100 -1359  516 FD1Eh 100 -1359 18 1  
5532      -738  239 -738  2h 0000C350h 116 200 100 -1359  516 FD1Eh 100 -1359 18 1  
5533      -738  239 -738  2h 0000C350h 136 200 100 -1359  516 FD1Eh 100 -1359 18 1  
5534      -738  239 -738  2h 0000C350h 156 200 100 -1359  516 FD1Eh 100 -1359 18 1  
5535      -738  239 -738  2h 0000C350h 176 200 100 -1359  516 FD1Eh 100 -1359 14 1  
5536      -738  239 -738  2h 0000C350h 196 200 100 -1615  516 FD1Eh 100 -1359 8  1  
5537      -738  239 -738  2h 0000C350h 15  200 100 -1597  516 FD1Eh 100 -1359 1  1  
5538      -1359 240 -1359 2h 0000C350h 35  200 100 -1597  516 FAB1h 100 -1597 18 1  
5539      -1359 240 -1359 2h 0000C350h 55  200 100 -1597  516 FAB1h 100 -1597 18 1  
5540      -1359 240 -1359 2h 0000C350h 75  200 100 -1597  516 FAB1h 100 -1597 18 1  
5541      -1359 240 -1359 2h 0000C350h 95  200 100 -1597  516 FAB1h 100 -1597 18 1  
5542      -1359 240 -1359 2h 0000C350h 115 200 100 -1597  516 FAB1h 100 -1597 18 1  
5543      -1359 240 -1359 2h 0000C350h 135 200 100 -1597  516 FAB1h 100 -1597 18 1  
5544      -1359 240 -1359 2h 0000C350h 155 200 100 -1597  516 FAB1h 100 -1597 18 1  
5545      -1359 240 -1359 2h 0000C350h 175 200 100 -1597  516 FAB1h 100 -1597 14 1  
5546      -1359 240 -1359 2h 0000C350h 195 200 100 -1725  516 FAB1h 100 -1597 8  1  
5547      -1359 240 -1359 2h 0000C350h 14  200 100 -1709  516 FAB1h 100 -1597 1  1  
5548      -1597 241 -1597 2h 0000C350h 34  200 100 -1710  516 F9C3h 100 -1710 18 1  
5549      -1597 241 -1597 2h 0000C350h 54  200 100 -1710  516 F9C3h 100 -1710 18 1  
5550      -1597 241 -1597 2h 0000C350h 74  200 100 -1710  516 F9C3h 100 -1710 18 1  
5551      -1597 241 -1597 2h 0000C350h 94  200 100 -1710  516 F9C3h 100 -1710 18 1  
5552      -1597 241 -1597 2h 0000C350h 114 200 100 -1710  516 F9C3h 100 -1710 18 1  
5553      -1597 241 -1597 2h 0000C350h 134 200 100 -1710  516 F9C3h 100 -1710 18 1  
5554      -1597 241 -1597 2h 0000C350h 154 200 100 -1710  516 F9C3h 100 -1710 18 1  
5555      -1597 241 -1597 2h 0000C350h 174 200 100 -1710  516 F9C3h 100 -1710 14 1  
5556      -1597 241 -1597 2h 0000C350h 194 200 100 -1838  516 F9C3h 100 -1710 8  1  
5557      -1597 241 -1597 2h 0000C350h 13  200 100 -1842  516 F9C3h 100 -1710 1  1  
5558      -1710 242 -1710 2h 0000C350h 33  200 100 -1842  516 F952h 100 -1842 18 1  
5559      -1710 242 -1710 2h 0000C350h 53  200 100 -1842  516 F952h 100 -1842 18 1  
5560      -1710 242 -1710 2h 0000C350h 73  200 100 -1842  516 F952h 100 -1842 18 1  
5561      -1710 242 -1710 2h 0000C350h 93  200 100 -1842  516 F952h 100 -1842 18 1  
5562      -1710 242 -1710 2h 0000C350h 113 200 100 -1842  516 F952h 100 -1842 18 1  
5563      -1710 242 -1710 2h 0000C350h 133 200 100 -1842  516 F952h 100 -1842 18 1  
5564      -1710 242 -1710 2h 0000C350h 153 200 100 -1842  516 F952h 100 -1842 18 1  
5565      -1710 242 -1710 2h 0000C350h 173 200 100 -1842  516 F952h 100 -1842 14 1  
5566      -1710 242 -1710 2h 0000C350h 193 200 100 -1714  516 F952h 100 -1842 8  1  
5567      -1710 242 -1710 2h 0000C350h 12  200 100 -1674  516 F952h 100 -1842 1  1  
5568      -1842 243 -1842 2h 0000C350h 32  200 100 -1673  516 F8CEh 100 -1673 18 1  
5569      -1842 243 -1842 2h 0000C350h 52  200 100 -1673  516 F8CEh 100 -1673 18 1  
5570      -1842 243 -1842 2h 0000C350h 72  200 100 -1673  516 F8CEh 100 -1673 18 1  
5571      -1842 243 -1842 2h 0000C350h 92  200 100 -1673  516 F8CEh 100 -1673 18 1  
5572      -1842 243 -1842 2h 0000C350h 112 200 100 -1673  516 F8CEh 100 -1673 18 1  
